x,y,Thermal Conductivity,Lattice Parameter(WPF),delta_d(SPF-WPF),d-spacing(WPF),Fluorite Size Disorder,Entropy,strain(LMFIT-dspacing),a111(LMFIT),a200(LMFIT),mismatch(LMFIT-lattice parameter),d111(LMFIT),d200(LMFIT),corr_length,fwhm111(LMFIT),delta_d/d
1.2,1.0,0.89737247,5.265684,0.0096970799441433,2.632842,0.1008634110544602,4.230488603746102,0.130879,5.26885,5.287683,-0.003574,3.041972,2.643842,9.181196734749037,0.088353,0.003683122627238285
1.2,1.1,0.629222637,5.265684,0.0096970799441433,2.632842,0.1007857051467995,4.232466744873554,0.130879,5.26885,5.287683,-0.003574,3.041972,2.643842,9.00924869847303,0.088353,0.003683122627238285
1.2,1.2,0.933937276,5.264856,0.0095361454789797,2.632428,0.1006416110100929,4.234013161641577,0.1306,5.267693,5.288222,-0.003897,3.041304,2.644111,8.82347957169076,0.089104,0.0036225664971576434
1.2,1.3,0.773134164,5.264856,0.0095361454789797,2.632428,0.1004975177042502,4.23511888365305,0.1306,5.267693,5.288222,-0.003897,3.041304,2.644111,8.674947737823787,0.089104,0.0036225664971576434
1.2,1.4,1.0198056,5.263507,0.0106516987987688,2.6317535,0.1004349190028171,4.236384747933485,0.130412,5.266315,5.28798,-0.004114,3.040508,2.64399,8.51050165893395,0.089462,0.004047377081010361
1.2,1.5,1.063581742,5.263507,0.0106516987987688,2.6317535,0.1002961504352508,4.236833653732643,0.130412,5.266315,5.28798,-0.004114,3.040508,2.64399,8.310114187261252,0.089462,0.004047377081010361
1.2,1.6,0.745815986,5.263507,0.0106516987987688,2.6317535,0.1001563567130815,4.236873580857255,0.130412,5.266315,5.28798,-0.004114,3.040508,2.64399,8.069936629910933,0.089462,0.004047377081010361
1.2,1.7,0.798867082,5.262551,0.0114523534704873,2.6312755,0.100015976289076,4.236490666073673,0.130126,5.265185,5.288587,-0.004445,3.039856,2.644293,7.804550775926796,0.090552,0.004352396193590257
1.2,1.8,0.943620407,5.262551,0.0114523534704873,2.6312755,0.0998785895350699,4.235638611159906,0.130126,5.265185,5.288587,-0.004445,3.039856,2.644293,7.5671388169142,0.090552,0.004352396193590257
1.2,1.9,0.903058762,5.261288,0.0119931217411708,2.630644,0.0998335219763037,4.236124936688297,0.129943,5.264124,5.288631,-0.004655,3.039244,2.644316,7.495549094643552,0.091045,0.004559005985291359
1.2,2.0,0.761750526,5.261288,0.0119931217411708,2.630644,0.0996987291146984,4.23472644180336,0.129943,5.264124,5.288631,-0.004655,3.039244,2.644316,7.447515257716946,0.091045,0.004559005985291359
1.2,2.1,0.936923368,5.261288,0.0119931217411708,2.630644,0.0995614230028106,4.232918149025712,0.129943,5.264124,5.288631,-0.004655,3.039244,2.644316,7.361777921960239,0.091045,0.004559005985291359
1.2,2.2,1.07651347,5.259815,0.013211888455455,2.6299075,0.0994284516469473,4.230657080720572,0.129757,5.262631,5.288261,-0.00487,3.038382,2.644131,7.2155579490547375,0.091708,0.005023708421476801
1.2,2.3,0.71504506,5.259815,0.013211888455455,2.6299075,0.0992969345640755,4.227965779621615,0.129757,5.262631,5.288261,-0.00487,3.038382,2.644131,7.001084686861526,0.091708,0.005023708421476801
1.2,2.4,0.835623123,5.25797,0.0135540799441433,2.628985,0.099163574473849,4.224850453198882,0.129487,5.260555,5.287817,-0.005182,3.037183,2.643908,6.717144157114948,0.092451,0.005155632285518289
1.2,2.5,0.980581949,5.25797,0.0135540799441433,2.628985,0.0990283720871145,4.221291442073251,0.129487,5.260555,5.287817,-0.005182,3.037183,2.643908,6.365944679038127,0.092451,0.005155632285518289
1.3,-2.5,0.580127352,5.2674,0.0134953069351224,2.6337,0.1051504408938906,3.960927352754006,0.129541,5.269842,5.296823,-0.00512,3.042545,2.648411,12.712494613234425,0.091449,0.005124086621529559
1.3,-2.4,0.649658722,5.2674,0.0134953069351224,2.6337,0.1050207063985886,3.975117041693957,0.129541,5.269842,5.296823,-0.00512,3.042545,2.648411,12.232379740493537,0.091449,0.005124086621529559
1.3,-2.3,0.589772038,5.268621,0.0117758807446528,2.6343105,0.1048860750195551,3.989404167640358,0.130014,5.271244,5.295351,-0.004573,3.043354,2.647675,11.771658534884784,0.090303,0.0044701946656071105
1.3,-2.2,0.579069999,5.268621,0.0117758807446528,2.6343105,0.1048550429123216,3.992521216240016,0.130014,5.271244,5.295351,-0.004573,3.043354,2.647675,11.339961702615202,0.090303,0.0044701946656071105
1.3,-2.1,0.599563408,5.269578,0.0106549079926749,2.634789,0.1047187676717649,4.006421731929195,0.130299,5.272116,5.29449,-0.004244,3.043858,2.647245,10.94945992324662,0.089822,0.00404393216787944
1.3,-2.0,0.556855435,5.269578,0.0106549079926749,2.634789,0.104583603550529,4.019793146250437,0.130299,5.272116,5.29449,-0.004244,3.043858,2.647245,10.619341250174434,0.089822,0.00404393216787944
1.3,-1.9,0.515676806,5.269578,0.0106549079926749,2.634789,0.1044441329220072,4.033136499621828,0.130299,5.272116,5.29449,-0.004244,3.043858,2.647245,10.383088772418532,0.089822,0.00404393216787944
1.3,-1.8,0.64124939,5.269696,0.010576110708937,2.634848,0.1043063067893637,4.045912890256615,0.130498,5.272682,5.29385,-0.004015,3.044184,2.646925,10.30275927372995,0.088981,0.004013935797790613
1.3,-1.7,0.629180212,5.269696,0.010576110708937,2.634848,0.1041647839342078,4.058580245617935,0.130498,5.272682,5.29385,-0.004015,3.044184,2.646925,10.432611589495089,0.088981,0.004013935797790613
1.3,-1.6,0.590111488,5.270185,0.0094769440921549,2.6350925,0.104118043816705,4.062360941628095,0.130584,5.273015,5.293658,-0.003915,3.044376,2.646829,10.724457548118972,0.088747,0.0035964369721954354
1.3,-1.5,0.578336053,5.270185,0.0094769440921549,2.6350925,0.1039740312996051,4.074653700430736,0.130584,5.273015,5.293658,-0.003915,3.044376,2.646829,11.121760554731184,0.088747,0.0035964369721954354
1.3,-1.4,0.50848295,5.270185,0.0094769440921549,2.6350925,0.1038272620856072,4.086723363465288,0.130584,5.273015,5.293658,-0.003915,3.044376,2.646829,11.591327491163828,0.088747,0.0035964369721954354
1.3,-1.3,0.561300525,5.27012,0.0091790136611122,2.63506,0.1036810122658793,4.098322538172476,0.130892,5.273199,5.291972,-0.00356,3.044483,2.645986,12.10473654172707,0.088221,0.0034834173267827674
1.3,-1.2,0.637820157,5.27012,0.0091790136611122,2.63506,0.1036185837171016,4.102671323506796,0.130892,5.273199,5.291972,-0.00356,3.044483,2.645986,12.624850395638008,0.088221,0.0034834173267827674
1.3,-1.1,0.607503912,5.270411,0.0080214894251908,2.6352055,0.1034667826907619,4.114053662374773,0.13132,5.273451,5.289617,-0.003065,3.044629,2.644808,13.108020156637163,0.086646,0.003043971115418058
1.3,-1.0,0.539114604,5.270411,0.0080214894251908,2.6352055,0.103317139554087,4.124858464105234,0.13132,5.273451,5.289617,-0.003065,3.044629,2.644808,13.52244290124164,0.086646,0.003043971115418058
1.3,-0.9,0.410208567,5.270411,0.0080214894251908,2.6352055,0.1032391627059388,4.129714321052487,0.13132,5.273451,5.289617,-0.003065,3.044629,2.644808,13.828596141453309,0.086646,0.003043971115418058
1.3,-0.8,0.666575314,5.272136,0.0050780636027374,2.636068,0.1030842124187872,4.140229545275495,0.132392,5.274975,5.284616,-0.001828,3.045508,2.642308,13.976852313758986,0.082032,0.0019263780762626003
1.3,-0.7,0.636619569,5.272136,0.0050780636027374,2.636068,0.1029948785712283,4.145388340862553,0.132392,5.274975,5.284616,-0.001828,3.045508,2.642308,13.917230355536034,0.082032,0.0019263780762626003
1.3,-0.6,0.675343558,5.269554,0.008629343854265,2.634777,0.102839950115623,4.155266115346824,0.131176,5.272659,5.289697,-0.003231,3.044171,2.644849,13.606713831510682,0.087979,0.00327517048094203
1.3,-0.5,0.588928304,5.269554,0.008629343854265,2.634777,0.1027376725517847,4.160747380435182,0.131176,5.272659,5.289697,-0.003231,3.044171,2.644849,13.029564030364256,0.087979,0.00327517048094203
1.3,-0.4,0.780505474,5.269554,0.008629343854265,2.634777,0.1026295897820401,4.166317256977611,0.131176,5.272659,5.289697,-0.003231,3.044171,2.644849,12.22900742647386,0.087979,0.00327517048094203
1.3,-0.3,0.57914871,5.269359,0.0087590570250704,2.6346795,0.1024781851268477,4.175172146966021,0.131104,5.272246,5.289721,-0.003314,3.043933,2.64486,11.278816702725097,0.087717,0.003324524681301995
1.3,-0.2,0.806786501,5.269359,0.0087590570250704,2.6346795,0.102362407496034,4.180715391328397,0.131104,5.272246,5.289721,-0.003314,3.043933,2.64486,10.27241149294421,0.087717,0.003324524681301995
1.3,-0.1,0.73227192,5.268935,0.008867831229506,2.6344675,0.1022448236612265,4.186131709463627,0.131076,5.271793,5.28944,-0.003348,3.043671,2.64472,9.333515414394183,0.087869,0.0033660810883057017
1.3,0.0,0.675284172,5.268935,0.008867831229506,2.6344675,0.1022448236612265,4.186131709463627,0.131076,5.271793,5.28944,-0.003348,3.043671,2.64472,8.670671402439314,0.087869,0.0033660810883057017
1.3,0.1,0.756661508,5.268935,0.008867831229506,2.6344675,0.1020010464790868,4.196729807817409,0.131076,5.271793,5.28944,-0.003348,3.043671,2.64472,8.351211438177964,0.087869,0.0033660810883057017
1.3,0.2,0.621222505,5.268143,0.0087500185682962,2.6340715,0.1018814456481518,4.201633013524879,0.131078,5.27122,5.288853,-0.003345,3.043341,2.644426,8.33160941944831,0.088018,0.0033218606891636006
1.3,0.3,0.680105574,5.268143,0.0087500185682962,2.6340715,0.1017622425029214,4.206327896104408,0.131078,5.27122,5.288853,-0.003345,3.043341,2.644426,8.482421574743457,0.088018,0.0033218606891636006
1.3,0.4,0.9298747,5.267603,0.0090024558564687,2.6338015,0.1016253187755833,4.209908598611145,0.131024,5.270633,5.288591,-0.003407,3.043001,2.644296,8.723436248624754,0.08781,0.003418046445971232
1.3,0.5,0.718470283,5.267603,0.0090024558564687,2.6338015,0.1015117989199964,4.214015142517546,0.131024,5.270633,5.288591,-0.003407,3.043001,2.644296,8.989508245214955,0.08781,0.003418046445971232
1.3,0.6,0.779993181,5.267603,0.0090024558564687,2.6338015,0.1014028187678554,4.217786337821988,0.131024,5.270633,5.288591,-0.003407,3.043001,2.644296,9.20706356284818,0.08781,0.003418046445971232
1.3,0.7,0.812905489,5.266614,0.0098299553620333,2.633307,0.1012586504712458,4.22078376815315,0.130825,5.269719,5.288887,-0.003637,3.042474,2.644443,9.3134448914332,0.08837,0.0037329317705961746
1.3,0.8,0.801508607,5.266614,0.0098299553620333,2.633307,0.1011613645637952,4.223845088908726,0.130825,5.269719,5.288887,-0.003637,3.042474,2.644443,9.326288829367746,0.08837,0.0037329317705961746
1.3,0.9,0.615563755,5.265684,0.0096970799441433,2.632842,0.1010150488743138,4.226289815974505,0.130879,5.26885,5.287683,-0.003574,3.041972,2.643842,9.274892924870736,0.088353,0.003683122627238285
1.3,1.0,0.844749255,5.265684,0.0096970799441433,2.632842,0.1009280378176828,4.22875205042471,0.130879,5.26885,5.287683,-0.003574,3.041972,2.643842,9.172850618449358,0.088353,0.003683122627238285
1.3,1.1,0.799296848,5.265684,0.0096970799441433,2.632842,0.1007856663059824,4.230501437444626,0.130879,5.26885,5.287683,-0.003574,3.041972,2.643842,9.030817236832322,0.088353,0.003683122627238285
1.3,1.2,0.77245127,5.264856,0.0095361454789797,2.632428,0.1006396799893763,4.231909847077303,0.1306,5.267693,5.288222,-0.003897,3.041304,2.644111,8.867686872847692,0.089104,0.0036225664971576434
1.3,1.3,0.73533139,5.264856,0.0095361454789797,2.632428,0.1005677641466804,4.233589132693147,0.1306,5.267693,5.288222,-0.003897,3.041304,2.644111,8.701281094765463,0.089104,0.0036225664971576434
1.3,1.4,0.723066532,5.263507,0.0106516987987688,2.6317535,0.1004265372228469,4.234330144996193,0.130412,5.266315,5.28798,-0.004114,3.040508,2.64399,8.513807770803247,0.089462,0.004047377081010361
1.3,1.5,0.694727406,5.263507,0.0106516987987688,2.6317535,0.1002837460729191,4.234674766638253,0.130412,5.266315,5.28798,-0.004114,3.040508,2.64399,8.289570484315805,0.089462,0.004047377081010361
1.3,1.6,0.780399587,5.263507,0.0106516987987688,2.6317535,0.1001432533937105,4.234548640104242,0.130412,5.266315,5.28798,-0.004114,3.040508,2.64399,8.032142970678931,0.089462,0.004047377081010361
1.3,1.7,0.795483581,5.262551,0.0114523534704873,2.6312755,0.1000869638582099,4.235460789197774,0.130126,5.265185,5.288587,-0.004445,3.039856,2.644293,7.766686101397452,0.090552,0.004352396193590257
1.3,1.8,0.897027325,5.262551,0.0114523534704873,2.6312755,0.0999480230301809,4.234774169702487,0.130126,5.265185,5.288587,-0.004445,3.039856,2.644293,7.554030674904793,0.090552,0.004352396193590257
1.3,1.9,0.957986899,5.261288,0.0119931217411708,2.630644,0.099812599798271,4.233620279225317,0.129943,5.264124,5.288631,-0.004655,3.039244,2.644316,7.450485545734381,0.091045,0.004559005985291359
1.3,2.0,0.824066893,5.261288,0.0119931217411708,2.630644,0.0996743382755832,4.232074155302468,0.129943,5.264124,5.288631,-0.004655,3.039244,2.644316,7.3972272339186835,0.091045,0.004559005985291359
1.3,2.1,0.815712109,5.261288,0.0119931217411708,2.630644,0.0995405130348174,4.230061850430539,0.129943,5.264124,5.288631,-0.004655,3.039244,2.644316,7.328719359261162,0.091045,0.004559005985291359
1.3,2.2,0.973485265,5.259815,0.013211888455455,2.6299075,0.0994042441408824,4.22764489423341,0.129757,5.262631,5.288261,-0.00487,3.038382,2.644131,7.213946022757651,0.091708,0.005023708421476801
1.3,2.3,0.797956103,5.259815,0.013211888455455,2.6299075,0.0993642118058214,4.227809146540507,0.129757,5.262631,5.288261,-0.00487,3.038382,2.644131,7.03917013105862,0.091708,0.005023708421476801
1.3,2.4,0.577127153,5.25797,0.0135540799441433,2.628985,0.0992286375839233,4.224851903897327,0.129487,5.260555,5.287817,-0.005182,3.037183,2.643908,6.798925660256624,0.092451,0.005155632285518289
1.3,2.5,0.916541328,5.25797,0.0135540799441433,2.628985,0.0990984347738805,4.221465863437103,0.129487,5.260555,5.287817,-0.005182,3.037183,2.643908,6.492447256167955,0.092451,0.005155632285518289
1.4,-2.5,0.624556983,5.268467,0.0136102731625769,2.6342335,0.1052024262584569,3.954849351677022,0.129454,5.270847,5.298362,-0.00522,3.043125,2.649181,13.304199065614144,0.091835,0.005166692004553469
1.4,-2.4,0.611428835,5.268467,0.0136102731625769,2.6342335,0.1050669090458766,3.969757109994037,0.129454,5.270847,5.298362,-0.00522,3.043125,2.649181,12.796644048537503,0.091835,0.005166692004553469
1.4,-2.3,0.614726088,5.269449,0.0120751269827166,2.6347245,0.1049353659715858,3.983833533856586,0.129861,5.272231,5.297276,-0.00475,3.043924,2.648638,12.310067441105348,0.090572,0.004583070063954163
1.4,-2.2,0.631529536,5.269449,0.0120751269827166,2.6347245,0.104798625681629,3.998004645901841,0.129861,5.272231,5.297276,-0.00475,3.043924,2.648638,11.855957746766352,0.090572,0.004583070063954163
1.4,-2.1,0.65340212,5.270291,0.0097207425050696,2.6351455,0.1046630511175441,4.011639385389582,0.130392,5.273086,5.294901,-0.004137,3.044418,2.647451,11.448935198903492,0.090306,0.003688882646164927
1.4,-2.0,0.533597417,5.270291,0.0097207425050696,2.6351455,0.1045257769767536,4.02501224336325,0.130392,5.273086,5.294901,-0.004137,3.044418,2.647451,11.110774341895604,0.090306,0.003688882646164927
1.4,-1.9,0.574429751,5.270291,0.0097207425050696,2.6351455,0.1044831687960041,4.028721261617394,0.130392,5.273086,5.294901,-0.004137,3.044418,2.647451,10.873993673865993,0.090306,0.003688882646164927
1.4,-1.8,0.577802833,5.270968,0.0099995034495341,2.635484,0.1043421401395979,4.041860947675144,0.130635,5.273799,5.294136,-0.003856,3.044829,2.647068,10.779623983701535,0.08897,0.0037941810496797176
1.4,-1.7,0.678522454,5.270968,0.0099995034495341,2.635484,0.1042002476854214,4.054653652398662,0.130635,5.273799,5.294136,-0.003856,3.044829,2.647068,10.851083452770538,0.08897,0.0037941810496797176
1.4,-1.6,0.542884336,5.271053,0.0087894357625084,2.6355265,0.1040575759741779,4.067083029334587,0.130933,5.274227,5.292752,-0.003512,3.045076,2.646376,11.068244170657628,0.088955,0.0033349828819814182
1.4,-1.5,0.612191734,5.271053,0.0087894357625084,2.6355265,0.1040034789816252,4.071163782172466,0.130933,5.274227,5.292752,-0.003512,3.045076,2.646376,11.392080300894644,0.088955,0.0033349828819814182
1.4,-1.4,0.576442128,5.271053,0.0087894357625084,2.6355265,0.1038558003020558,4.083396684632216,0.130933,5.274227,5.292752,-0.003512,3.045076,2.646376,11.788085078624336,0.088955,0.0033349828819814182
1.4,-1.3,0.639087353,5.271246,0.0091501652123677,2.635623,0.1037085072042326,4.095175178716624,0.131059,5.274496,5.292255,-0.003367,3.045232,2.646128,12.22527357206023,0.08803,0.003471727637969353
1.4,-1.2,0.489765408,5.271246,0.0091501652123677,2.635623,0.1035593773474629,4.106661097974295,0.131059,5.274496,5.292255,-0.003367,3.045232,2.646128,12.670093316957884,0.08803,0.003471727637969353
1.4,-1.1,0.624406991,5.270411,0.0080214894251908,2.6352055,0.1034891427511328,4.111237200488135,0.13132,5.273451,5.289617,-0.003065,3.044629,2.644808,13.086310965668854,0.086646,0.003043971115418058
1.4,-1.0,0.569826288,5.270411,0.0080214894251908,2.6352055,0.1033349027650144,4.122456780889852,0.13132,5.273451,5.289617,-0.003065,3.044629,2.644808,13.437875585365436,0.086646,0.003043971115418058
1.4,-0.9,0.547147775,5.270411,0.0080214894251908,2.6352055,0.1032522351992756,4.12746377005816,0.13132,5.273451,5.289617,-0.003065,3.044629,2.644808,13.68482635252446,0.086646,0.003043971115418058
1.4,-0.8,0.547098777,5.271237,0.0079291483694072,2.6356185,0.1030977673739384,4.138087074837262,0.131264,5.274408,5.290917,-0.00313,3.045181,2.645459,13.782458866577924,0.087747,0.0030084583066203245
1.4,-0.7,0.671228907,5.271237,0.0079291483694072,2.6356185,0.103006303293192,4.143245862292286,0.131264,5.274408,5.290917,-0.00313,3.045181,2.645459,13.687260635386451,0.087747,0.0030084583066203245
1.4,-0.6,0.548168693,5.270818,0.0086695905428397,2.635409,0.1028509848900267,4.153311839273456,0.131286,5.27419,5.290563,-0.003105,3.045055,2.645282,13.36706702159778,0.08801,0.003289656574307707
1.4,-0.5,0.63946382,5.270818,0.0086695905428397,2.635409,0.102748723438636,4.15868889629179,0.131286,5.27419,5.290563,-0.003105,3.045055,2.645282,12.817855826603022,0.08801,0.003289656574307707
1.4,-0.4,0.71142961,5.270818,0.0086695905428397,2.635409,0.1026350599039206,4.16444789913549,0.131286,5.27419,5.290563,-0.003105,3.045055,2.645282,12.076051923356571,0.08801,0.003289656574307707
1.4,-0.3,0.581711243,5.270321,0.0092726590036105,2.6351605,0.1024873833780604,4.173337020322658,0.13107,5.273432,5.291116,-0.003353,3.044617,2.645558,11.210135867748384,0.088204,0.0035188213407154893
1.4,-0.2,0.548324604,5.270321,0.0092726590036105,2.6351605,0.1023713964935863,4.178828899245217,0.13107,5.273432,5.291116,-0.003353,3.044617,2.645558,10.310809009718277,0.088204,0.0035188213407154893
1.4,-0.1,0.646702046,5.269845,0.0084882365131218,2.6349225,0.1022538999506493,4.184196603252188,0.131121,5.273005,5.290377,-0.003295,3.044371,2.645189,9.490201359433575,0.088056,0.003221436878360483
1.4,0.0,0.786050281,5.269845,0.0084882365131218,2.6349225,0.1022538999506493,4.184196603252188,0.131121,5.273005,5.290377,-0.003295,3.044371,2.645189,8.899493784414393,0.088056,0.003221436878360483
1.4,0.1,0.727459942,5.269845,0.0084882365131218,2.6349225,0.1020104038410655,4.194742491389508,0.131121,5.273005,5.290377,-0.003295,3.044371,2.645189,8.543280694072829,0.088056,0.003221436878360483
1.4,0.2,0.648503797,5.269109,0.0088181672882763,2.6345545,0.1018913019529915,4.199631118388859,0.131046,5.272181,5.290007,-0.003381,3.043895,2.645003,8.437071286930696,0.088317,0.003347118948678534
1.4,0.3,0.613719961,5.269109,0.0088181672882763,2.6345545,0.1017725741203404,4.20432911541426,0.131046,5.272181,5.290007,-0.003381,3.043895,2.645003,8.503385569238658,0.088317,0.003347118948678534
1.4,0.4,0.85640234,5.268731,0.0087385176038417,2.6343655,0.1016378999881156,4.207550815010021,0.130946,5.271641,5.290074,-0.003497,3.043583,2.645037,8.670701734751798,0.089019,0.003317124219794748
1.4,0.5,0.949018642,5.268731,0.0087385176038417,2.6343655,0.1015197509551458,4.211878086825939,0.130946,5.271641,5.290074,-0.003497,3.043583,2.645037,8.877336653114472,0.089019,0.003317124219794748
1.4,0.6,0.819146238,5.268731,0.0087385176038417,2.6343655,0.1014123903834355,4.215653305220417,0.130946,5.271641,5.290074,-0.003497,3.043583,2.645037,9.065971331953902,0.089019,0.003317124219794748
1.4,0.7,0.705965409,5.267979,0.0094607711001168,2.6339895,0.1012667759155951,4.21846574650982,0.130885,5.271018,5.289825,-0.003568,3.043224,2.644912,9.196297540852358,0.088562,0.0035918028906784935
1.4,0.8,0.913802586,5.267979,0.0094607711001168,2.6339895,0.101169019250621,4.22162027657571,0.130885,5.271018,5.289825,-0.003568,3.043224,2.644912,9.261357920460034,0.088562,0.0035918028906784935
1.4,0.9,0.799474152,5.266945,0.0095217310080681,2.6334725,0.1010225231752914,4.223863429079322,0.130885,5.270006,5.288806,-0.003567,3.04264,2.644403,9.269420752199622,0.088841,0.003615656137692002
1.4,1.0,0.837886439,5.266945,0.0095217310080681,2.6334725,0.1009325464759962,4.226501928564184,0.130885,5.270006,5.288806,-0.003567,3.04264,2.644403,9.226642778453492,0.088841,0.003615656137692002
1.4,1.1,0.798864177,5.266945,0.0095217310080681,2.6334725,0.100784691251985,4.228204515853164,0.130885,5.270006,5.288806,-0.003567,3.04264,2.644403,9.137845814781404,0.088841,0.003615656137692002
1.4,1.2,0.629797024,5.265964,0.0097451217380606,2.632982,0.1007066596489889,4.230249748282883,0.130637,5.268875,5.289181,-0.003854,3.041986,2.64459,9.010504079618524,0.089367,0.0037011729430966862
1.4,1.3,0.791925355,5.265964,0.0097451217380606,2.632982,0.1005630161779732,4.23128382207968,0.130637,5.268875,5.289181,-0.003854,3.041986,2.64459,8.850435198717564,0.089367,0.0037011729430966862
1.4,1.4,0.882310844,5.263507,0.0106516987987688,2.6317535,0.1004206180533361,4.231866468010312,0.130412,5.266315,5.28798,-0.004114,3.040508,2.64399,8.655453621632375,0.089462,0.004047377081010361
1.4,1.5,0.843964274,5.263507,0.0106516987987688,2.6317535,0.1002767828501095,4.232060869422488,0.130412,5.266315,5.28798,-0.004114,3.040508,2.64399,8.425675848346629,0.089462,0.004047377081010361
1.4,1.6,0.805244402,5.263507,0.0106516987987688,2.6317535,0.1002143974297685,4.233279018939306,0.130412,5.266315,5.28798,-0.004114,3.040508,2.64399,8.17378855030962,0.089462,0.004047377081010361
1.4,1.7,0.928344146,5.263811,0.0114869338642464,2.6319055,0.1000751724599966,4.232847336153448,0.130183,5.266532,5.289588,-0.004378,3.040634,2.644794,7.928295229914394,0.089836,0.00436449327844271
1.4,1.8,1.119666907,5.263811,0.0114869338642464,2.6319055,0.0999358563467263,4.231998999222625,0.130183,5.266532,5.289588,-0.004378,3.040634,2.644794,7.729826931420783,0.089836,0.00436449327844271
1.4,1.9,0.901818066,5.262512,0.0122360033366351,2.631256,0.0997967510390337,4.230731064250497,0.129905,5.265347,5.29009,-0.004699,3.03995,2.645045,7.601358866142629,0.09096,0.004650251946840254
1.4,2.0,0.893468263,5.262512,0.0122360033366351,2.631256,0.0997456448630665,4.231343147160194,0.129905,5.265347,5.29009,-0.004699,3.03995,2.645045,7.51832814771454,0.09096,0.004650251946840254
1.4,2.1,0.84827327,5.262512,0.0122360033366351,2.631256,0.0996097507098453,4.22950624648302,0.129905,5.265347,5.29009,-0.004699,3.03995,2.645045,7.437809358695036,0.09096,0.004650251946840254
1.4,2.2,0.83835003,5.261325,0.01273432647685,2.6306625,0.0994750284044053,4.227237021692809,0.129636,5.264037,5.290409,-0.00501,3.039193,2.645204,7.328099960122958,0.091935,0.0048407298453716505
1.4,2.3,0.776686793,5.261325,0.01273432647685,2.6306625,0.0993378708693925,4.224558169008729,0.129636,5.264037,5.290409,-0.00501,3.039193,2.645204,7.170749167400069,0.091935,0.0048407298453716505
1.4,2.4,0.835887416,5.259707,0.0135125784953444,2.6298535,0.0992062937293559,4.221426914951069,0.129503,5.262367,5.289538,-0.005163,3.038229,2.644769,6.955933431587329,0.09217,0.005138148758227179
1.4,2.5,0.978226083,5.259707,0.0135125784953444,2.6298535,0.0990686170098092,4.217880140192562,0.129503,5.262367,5.289538,-0.005163,3.038229,2.644769,6.679471087571876,0.09217,0.005138148758227179
1.5,-2.5,0.659472866,5.268467,0.0136102731625769,2.6342335,0.1051435044126088,3.960980298487248,0.129454,5.270847,5.298362,-0.00522,3.043125,2.649181,13.968305047395312,0.091835,0.005166692004553469
1.5,-2.4,0.642039938,5.268467,0.0136102731625769,2.6342335,0.1050118027925403,3.975280649798344,0.129454,5.270847,5.298362,-0.00522,3.043125,2.649181,13.441287946250302,0.091835,0.005166692004553469
1.5,-2.3,0.651223782,5.269449,0.0120751269827166,2.6347245,0.1048778228755073,3.989400099196672,0.129861,5.272231,5.297276,-0.00475,3.043924,2.648638,12.937685100039568,0.090572,0.004583070063954163
1.5,-2.2,0.686521023,5.269449,0.0120751269827166,2.6347245,0.1048376793134979,3.993159169095474,0.129861,5.272231,5.297276,-0.00475,3.043924,2.648638,12.470219799080295,0.090572,0.004583070063954163
1.5,-2.1,0.586353725,5.270291,0.0097207425050696,2.6351455,0.1047022055262693,4.006874442240689,0.130392,5.273086,5.294901,-0.004137,3.044418,2.647451,12.054357713404832,0.090306,0.003688882646164927
1.5,-2.0,0.594913775,5.270291,0.0097207425050696,2.6351455,0.1045616037758603,4.020626889344141,0.130392,5.273086,5.294901,-0.004137,3.044418,2.647451,11.710821841361035,0.090306,0.003688882646164927
1.5,-1.9,0.53259013,5.270291,0.0097207425050696,2.6351455,0.1042828284630261,4.046674980337915,0.130392,5.273086,5.294901,-0.004137,3.044418,2.647451,11.465414014196178,0.090306,0.003688882646164927
1.5,-1.8,0.599035206,5.270968,0.0099995034495341,2.635484,0.1042828284630261,4.046674980337915,0.130635,5.273799,5.294136,-0.003856,3.044829,2.647068,11.343398591571992,0.08897,0.0037941810496797176
1.5,-1.7,0.553928596,5.270968,0.0099995034495341,2.635484,0.1042307315014363,4.050759803107531,0.130635,5.273799,5.294136,-0.003856,3.044829,2.647068,11.35633920943591,0.08897,0.0037941810496797176
1.5,-1.6,0.527393596,5.271053,0.0087894357625084,2.6355265,0.1040844257314996,4.06355546535593,0.130933,5.274227,5.292752,-0.003512,3.045076,2.646376,11.493345868960873,0.088955,0.0033349828819814182
1.5,-1.5,0.584068043,5.271053,0.0087894357625084,2.6355265,0.1039409844045613,4.075721348174796,0.130933,5.274227,5.292752,-0.003512,3.045076,2.646376,11.728838187024277,0.088955,0.0033349828819814182
1.5,-1.4,0.609956857,5.271053,0.0087894357625084,2.6355265,0.1038761511256616,4.080289250835516,0.130933,5.274227,5.292752,-0.003512,3.045076,2.646376,12.034407825567218,0.088955,0.0033349828819814182
1.5,-1.3,0.517225506,5.271246,0.0091501652123677,2.635623,0.1037280146228398,4.092219408950812,0.131059,5.274496,5.292255,-0.003367,3.045232,2.646128,12.382959617425282,0.08803,0.003471727637969353
1.5,-1.2,0.643984449,5.271246,0.0091501652123677,2.635623,0.1035807070618972,4.103688240309588,0.131059,5.274496,5.292255,-0.003367,3.045232,2.646128,12.747112111348809,0.08803,0.003471727637969353
